City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description,Country
725,Castro,-24.7911,-50.0119,63.25,98,98,9.19,overcast clouds,BR
726,Punta Arenas,-53.15,-70.9167,51.91,50,75,23.02,broken clouds,CL
727,New Norfolk,-42.7826,147.0587,71.74,60,3,2.62,clear sky,AU
728,Wabag,-5.4781,143.7021,59.85,86,98,2.35,overcast clouds,PG
729,Fairbanks,64.8378,-147.7164,-7.76,74,0,0.0,clear sky,US
730,Begoro,6.3871,-0.3774,71.71,32,100,2.33,overcast clouds,GH
731,Guadalupe Y Calvo,26.1,-106.9667,53.62,32,43,12.88,scattered clouds,MX
732,Tasiilaq,65.6145,-37.6368,8.76,53,97,10.58,overcast clouds,GL
733,Souillac,-20.5167,57.5167,79.18,94,75,11.5,light intensity shower rain,MU
734,Mataura,-46.1927,168.8643,71.47,58,46,1.7,scattered clouds,NZ
735,Kisanga,-7.4362,37.7034,72.99,98,99,2.33,light rain,TZ
736,Mahibadhoo,3.7833,72.9667,81.86,75,64,13.06,broken clouds,MV
737,Kaitangata,-46.2817,169.8464,70.93,73,17,3.38,few clouds,NZ
738,Prince Rupert,54.3161,-130.3201,38.89,81,100,4.61,overcast clouds,CA
739,Izazi,-7.2,35.7333,70.23,94,100,0.87,moderate rain,TZ
740,Matara,5.9485,80.5353,74.57,93,33,5.55,scattered clouds,LK
741,Port Blair,11.6667,92.75,71.37,72,34,6.87,scattered clouds,IN
742,Esperance,-33.8667,121.9,66.04,80,38,16.6,scattered clouds,AU
743,Butaritari,3.0707,172.7902,82.11,76,22,20.94,few clouds,KI
744,Ginir,7.1333,40.7,56.52,19,83,5.03,broken clouds,ET
745,Hithadhoo,-0.6,73.0833,81.55,70,76,8.93,broken clouds,MV
746,Leningradskiy,69.3833,178.4167,-14.48,95,81,3.74,broken clouds,RU
747,Nara,34.6851,135.8049,36.64,75,21,2.59,few clouds,JP
748,Hermanus,-34.4187,19.2345,71.91,86,97,12.84,overcast clouds,ZA
749,Zhigansk,66.7697,123.3711,-33.23,100,100,1.74,overcast clouds,RU
750,Brae,60.3964,-1.353,39.11,97,100,9.33,overcast clouds,GB
751,Thessalon,46.2501,-83.5666,21.69,93,93,6.64,overcast clouds,CA
752,Anloga,5.7947,0.8973,75.42,70,100,3.22,overcast clouds,GH
753,Hualmay,-11.0964,-77.6139,72.19,79,100,9.84,overcast clouds,PE
754,Kasiri,8.9412,-13.1148,76.35,88,30,6.53,scattered clouds,SL
755,Cootamundra,-34.65,148.0333,76.95,62,0,4.5,clear sky,AU
756,Barrow,71.2906,-156.7887,-7.58,84,100,10.36,snow,US
757,Jamestown,42.097,-79.2353,19.09,44,100,0.0,overcast clouds,US
758,Torbay,47.6666,-52.7314,38.75,80,75,32.21,broken clouds,CA
759,Birsk,55.4211,55.5428,21.81,97,100,6.51,light snow,RU
760,Hilo,19.7297,-155.09,78.12,58,40,8.05,scattered clouds,US
761,Jumla,29.2747,82.1838,35.2,44,0,4.0,clear sky,NP
762,Yellowknife,62.456,-114.3525,-6.59,83,75,8.05,light snow,CA
763,Benjamin Constant,-4.3831,-70.0311,84.33,74,20,4.61,few clouds,BR
764,Leh,34.1667,77.5833,9.37,93,100,2.19,overcast clouds,IN
765,Three Hills,51.7001,-113.2686,35.62,47,60,7.02,broken clouds,CA
766,Bowen,-20.0167,148.2333,80.82,73,37,8.75,scattered clouds,AU
767,Berlevag,70.8578,29.0864,30.2,93,100,6.91,snow,NO
768,Tecoanapa,16.5167,-98.75,82.94,64,3,8.7,clear sky,MX
769,Wanning,18.8003,110.3967,69.33,85,99,13.13,overcast clouds,CN
770,Luderitz,-26.6481,15.1594,64.76,87,65,9.51,broken clouds,NA
771,Avarua,-21.2078,-159.775,71.65,100,75,8.05,moderate rain,CK
772,Bambous Virieux,-20.3428,57.7575,79.05,94,75,11.5,light intensity shower rain,MU
773,Kodiak,57.79,-152.4072,26.11,68,0,13.8,clear sky,US
774,Estevan,49.1334,-102.9842,28.74,80,0,6.69,clear sky,CA
775,Isla Mujeres,21.2311,-86.731,71.65,62,89,9.69,overcast clouds,MX
776,Tuktoyaktuk,69.4541,-133.0374,-0.4,85,100,24.16,light snow,CA
777,Aiquile,-18.2041,-65.1807,62.51,71,23,6.69,few clouds,BO
778,Faanui,-16.4833,-151.75,80.83,72,15,10.51,few clouds,PF
779,Rikitea,-23.1203,-134.9692,76.86,70,100,5.06,overcast clouds,PF
780,Nangomba,-10.9,38.5,69.94,97,93,2.24,overcast clouds,TZ
781,Severo-Kurilsk,50.6789,156.125,28.11,95,100,9.15,snow,RU
782,Port Alfred,-33.5906,26.891,73.4,89,98,16.98,overcast clouds,ZA
783,Pierre,44.3683,-100.351,43.72,42,0,3.44,clear sky,US
784,Antalaha,-14.9003,50.2788,74.79,87,18,7.05,few clouds,MG
785,Saint-Philippe,-21.3585,55.7679,78.39,83,43,10.13,scattered clouds,RE
786,Kapaa,22.0752,-159.319,81.12,74,0,1.99,clear sky,US
787,Manado,1.487,124.8455,75.97,94,20,1.14,few clouds,ID
788,Glenwood Springs,39.5505,-107.3248,47.43,19,0,3.44,clear sky,US
789,Georgetown,5.4112,100.3354,79.9,94,20,3.0,few clouds,MY
790,East London,-33.0153,27.9116,74.66,83,86,14.65,overcast clouds,ZA
791,Sao Felix Do Xingu,-6.6447,-51.995,69.89,96,100,0.87,moderate rain,BR
792,Albany,42.6001,-73.9662,18.23,44,15,4.21,few clouds,US
793,Khatanga,71.9667,102.5,-5.49,98,99,9.46,overcast clouds,RU
794,Qaanaaq,77.484,-69.3632,-8.57,69,100,6.22,overcast clouds,GL
795,Lompoc,34.6391,-120.4579,74.01,49,0,19.57,clear sky,US
796,Klaksvik,62.2266,-6.589,36.52,67,100,39.48,overcast clouds,FO
797,Erdenet,49.0333,104.0833,-12.01,94,10,3.94,clear sky,MN
798,Qom,34.6401,50.8764,40.62,37,0,7.85,clear sky,IR
799,Cayenne,4.9333,-52.3333,77.04,90,23,4.0,heavy intensity rain,GF
800,Pangai,-19.8,-174.35,80.92,76,99,9.89,light rain,TO
801,Cabo San Lucas,22.8909,-109.9124,80.62,60,20,1.01,few clouds,MX
802,Gat,31.61,34.7642,49.41,100,0,4.74,clear sky,IL
803,Busselton,-33.65,115.3333,64.09,61,92,17.98,overcast clouds,AU
804,Tambacounda,13.7539,-13.7586,87.85,13,54,6.91,broken clouds,SN
805,Puerto Del Rosario,28.5004,-13.8627,67.68,68,0,12.66,haze,ES
806,Lasa,46.6166,10.7002,44.06,42,11,6.26,few clouds,IT
807,Dali,25.7,100.1833,36.03,88,24,2.19,few clouds,CN
808,Saint-Joseph,-21.3667,55.6167,77.38,81,25,11.39,scattered clouds,RE
809,Fort Nelson,58.8053,-122.7002,0.99,71,75,13.8,light snow,CA
810,Huarmey,-10.0681,-78.1522,71.69,82,100,8.95,overcast clouds,PE
811,Port Elizabeth,-33.918,25.5701,70.09,94,20,11.5,few clouds,ZA
812,Peno,56.9262,32.7426,24.26,96,100,5.3,light snow,RU
813,Chuy,-33.6971,-53.4616,71.64,72,16,14.05,few clouds,UY
814,Dikson,73.5069,80.5464,-4.4,94,100,21.59,overcast clouds,RU
815,Upernavik,72.7868,-56.1549,-3.35,94,100,4.0,overcast clouds,GL
816,Saldanha,-33.0117,17.9442,66.25,92,71,6.58,broken clouds,ZA
817,Bathsheba,13.2167,-59.5167,79.41,69,40,13.8,scattered clouds,BB
818,Caceres,39.522,-6.3748,45.81,52,40,3.02,scattered clouds,ES
819,Saint-Denis,48.9167,2.3333,45.37,76,100,6.91,overcast clouds,FR
820,Vardo,70.3705,31.1107,28.15,62,98,12.95,overcast clouds,NO
821,Alofi,-19.0595,-169.9187,73.29,94,100,3.44,overcast clouds,NU
822,Puerto Ayora,-0.7393,-90.3518,82.36,75,100,8.46,overcast clouds,EC
823,Aklavik,68.2191,-135.0107,2.23,97,100,3.65,overcast clouds,CA
824,Honningsvag,70.9821,25.9704,29.73,62,35,19.39,light snow,NO
825,Norman Wells,65.282,-126.8329,-25.56,68,75,0.0,light snow,CA
826,Port-Gentil,-0.7193,8.7815,81.14,79,95,10.16,overcast clouds,GA
827,Punta Alta,-38.8759,-62.0736,63.5,56,67,15.12,broken clouds,AR
828,Jiazi,22.8779,116.067,54.88,66,97,16.2,overcast clouds,CN
829,Nome,64.5011,-165.4064,-1.84,77,0,0.0,clear sky,US
830,Ponta Do Sol,32.6667,-17.1,65.12,38,1,9.64,clear sky,PT
831,Pevek,69.7008,170.3133,-15.7,97,96,2.19,overcast clouds,RU
832,San Jeronimo,-11.9472,-75.2829,47.64,93,100,2.06,overcast clouds,PE
833,Havelock,34.8791,-76.9013,44.94,59,13,1.01,few clouds,US
834,Saint-Augustin,51.226,-58.6502,15.15,84,99,36.31,overcast clouds,CA
835,Los Llanos De Aridane,28.6585,-17.9182,58.75,77,0,8.99,clear sky,ES
836,Mount Gambier,-37.8333,140.7667,62.51,100,100,4.61,mist,AU
837,Conceicao Do Araguaia,-8.2578,-49.2647,72.79,93,100,3.36,overcast clouds,BR
838,Moreira Sales,-24.0622,-53.0069,72.97,81,19,2.01,few clouds,BR
839,Hofn,64.2539,-15.2082,26.15,51,1,20.49,clear sky,IS
840,Abu Kamal,34.4506,40.9171,45.93,63,46,8.86,scattered clouds,SY
841,Ilulissat,69.2167,-51.1,5.02,56,75,13.8,broken clouds,GL
842,Ambanja,-13.6833,48.45,75.36,92,95,2.95,overcast clouds,MG
843,Debre Sina,9.85,39.7667,46.98,56,11,1.03,few clouds,ET
844,Elko,41.0002,-115.5012,42.82,27,13,2.08,few clouds,US
845,Dingle,10.9995,122.6711,75.38,92,55,4.34,broken clouds,PH
846,Yinchuan,38.4681,106.2731,15.82,32,2,5.32,clear sky,CN
847,Ilhabela,-23.7781,-45.3581,74.7,90,100,3.11,overcast clouds,BR
848,Narsaq,60.9167,-46.05,21.42,77,100,21.39,light snow,GL
849,Lixourion,38.2019,20.4314,51.89,75,3,16.91,clear sky,GR
850,Sri Aman,1.2376,111.4621,75.25,100,97,0.0,light rain,MY
851,Parksville,49.3163,-124.3195,45.72,99,100,32.21,light rain,CA
852,San Cristobal,7.7669,-72.225,69.98,83,96,3.67,overcast clouds,VE
853,Zhanaozen,43.3,52.8,38.98,65,100,14.36,overcast clouds,KZ
854,Mar Del Plata,-38.0023,-57.5575,66.87,81,75,15.01,broken clouds,AR
855,Laguna,38.421,-121.4238,65.44,54,0,1.01,clear sky,US
856,Vanavara,60.34,102.2797,-17.16,100,100,2.06,overcast clouds,RU
857,Namibe,-15.1961,12.1522,73.11,70,100,5.86,overcast clouds,AO
858,Cidreira,-30.1811,-50.2056,73.76,70,5,18.92,clear sky,BR
859,Haimen,23.1935,116.6142,51.69,67,86,17.85,overcast clouds,CN
860,Hartselle,34.4434,-86.9353,60.21,67,0,6.64,clear sky,US
861,San Policarpo,12.1791,125.5072,77.47,87,53,2.86,broken clouds,PH
862,Touros,-5.1989,-35.4608,81.5,78,19,12.21,few clouds,BR
863,Masakin,35.7292,10.5808,48.4,63,0,3.83,clear sky,TN
864,Omboue,-1.5746,9.2618,78.71,84,97,4.81,overcast clouds,GA
865,Kruisfontein,-34.0033,24.7314,66.88,96,84,2.75,broken clouds,ZA
866,Te Anau,-45.4167,167.7167,69.71,65,25,1.05,scattered clouds,NZ
867,Anaco,9.4389,-64.4728,79.34,59,94,6.76,overcast clouds,VE
868,Komsomolskiy,40.4272,71.7189,29.62,86,100,2.3,mist,UZ
869,Calabozo,8.9242,-67.4293,86.86,24,21,7.09,few clouds,VE
870,Starkville,33.4504,-88.8184,62.26,62,5,5.53,clear sky,US
871,Bikin,46.8161,134.26,-21.37,100,50,2.15,scattered clouds,RU
872,Sitka,57.0531,-135.33,37.29,81,100,5.75,overcast clouds,US
873,Baherden,38.4362,57.4316,41.88,52,1,5.95,clear sky,TM
874,Seymchan,62.8833,152.4333,-21.62,96,81,4.63,broken clouds,RU
875,Varhaug,58.6147,5.6457,34.86,77,100,7.05,overcast clouds,NO
876,Bethel,41.3712,-73.414,23.36,53,22,2.82,few clouds,US
877,Mahebourg,-20.4081,57.7,79.09,94,75,11.5,light intensity shower rain,MU
878,Nouadhibou,20.931,-17.0347,66.18,59,100,17.27,overcast clouds,MR
879,Aleksandrovskiy Zavod,50.9237,117.9374,-18.87,98,46,3.22,scattered clouds,RU
880,Dukat,62.55,155.55,-14.21,98,96,4.61,overcast clouds,RU
881,Rafaela,-31.2503,-61.4867,76.21,45,0,4.0,clear sky,AR
882,Codrington,-38.2667,141.9667,71.51,76,59,4.88,broken clouds,AU
883,Bengkulu,-3.8004,102.2655,75.49,89,99,4.18,moderate rain,ID
884,Biltine,14.5333,20.9167,62.74,16,0,9.06,clear sky,TD
885,Saskylakh,71.9167,114.0833,-20.81,100,98,2.62,overcast clouds,RU
886,Vestmannaeyjar,63.4427,-20.2734,31.64,63,100,38.18,light snow,IS
887,Dunedin,-45.8742,170.5036,68.81,67,1,11.99,clear sky,NZ
888,Ljungby,56.8332,13.9408,31.8,60,15,8.48,few clouds,SE
889,Chato,-2.6378,31.7669,66.38,92,100,12.15,light rain,TZ
890,Atuona,-9.8,-139.0333,78.19,77,12,14.38,light rain,PF
891,Mangan,27.5167,88.5333,49.23,61,90,4.72,overcast clouds,IN
892,Lafiagi,8.8667,5.4167,77.13,11,95,5.7,overcast clouds,NG
893,Mao,39.8885,4.2658,48.76,87,0,6.91,clear sky,ES
894,Tobias Barreto,-11.1839,-37.9983,75.65,83,47,13.15,scattered clouds,BR
895,Yulara,-25.2406,130.9889,73.24,94,100,11.5,overcast clouds,AU
896,Clyde River,70.4692,-68.5914,-21.77,76,40,4.61,scattered clouds,CA
897,Mecca,21.4267,39.8261,68.47,58,99,4.65,overcast clouds,SA
898,Puerto Gaitan,4.3133,-72.0816,89.65,32,88,9.93,overcast clouds,CO
899,Ulladulla,-35.35,150.4667,79.09,68,6,4.63,clear sky,AU
900,Nanortalik,60.1432,-45.2371,17.73,83,100,23.31,snow,GL
901,Vitre,48.1178,-1.2058,40.82,95,33,7.29,scattered clouds,FR
902,Casper,42.8666,-106.3131,39.79,35,0,19.57,clear sky,US
903,Mega,4.05,38.3,60.4,36,54,7.31,broken clouds,ET
904,Santa Rosa,14.3122,121.1114,78.85,80,74,10.47,broken clouds,PH
905,General Roca,-39.0333,-67.5833,83.62,11,6,20.76,clear sky,AR
906,Parma,44.8027,10.329,42.94,93,1,3.44,mist,IT
907,San Carlos De Bariloche,-41.1456,-71.3082,59.25,29,20,19.57,few clouds,AR
908,Grindavik,63.8424,-22.4338,26.55,93,75,35.68,light snow,IS
909,Umm Lajj,25.0213,37.2685,64.06,60,89,9.44,overcast clouds,SA
910,Nurota,40.5614,65.6886,32.09,74,36,7.47,scattered clouds,UZ
911,Danilov,58.1908,40.1717,19.06,95,100,9.26,overcast clouds,RU
912,Tiksi,71.6872,128.8694,-18.49,100,96,3.87,overcast clouds,RU
913,Maues,-3.3836,-57.7186,73.4,94,100,2.46,moderate rain,BR
914,Pontes E Lacerda,-15.2261,-59.3353,72.57,97,96,4.9,heavy intensity rain,BR
915,Vila Franca Do Campo,37.7167,-25.4333,59.41,80,57,15.08,broken clouds,PT
916,Thinadhoo,0.5333,72.9333,81.61,73,75,10.98,broken clouds,MV
917,Nemuro,43.3236,145.575,16.59,66,38,12.62,scattered clouds,JP
918,Haines Junction,60.7522,-137.5108,10.35,56,98,8.05,overcast clouds,CA
919,Sergeyevka,53.88,67.4158,10.18,94,100,9.62,overcast clouds,KZ
920,Hambantota,6.1241,81.1185,75.76,89,19,11.61,few clouds,LK
921,Soderhamn,61.3037,17.0592,26.98,71,7,11.61,clear sky,SE
922,Acapulco,16.8634,-99.8901,84.02,70,20,4.61,few clouds,MX
923,Greymouth,-42.4667,171.2,69.64,59,40,5.39,scattered clouds,NZ
924,Chokurdakh,70.6333,147.9167,-29.85,94,16,2.64,few clouds,RU
925,Salalah,17.0151,54.0924,69.89,73,0,5.75,clear sky,OM
926,Samoded,63.6083,40.5111,10.11,96,100,4.59,light snow,RU
927,Carnarvon,-24.8667,113.6333,78.87,73,47,14.97,scattered clouds,AU
928,Constitucion,-35.3333,-72.4167,63.43,70,4,18.39,clear sky,CL
929,Bardiyah,31.7561,25.0865,55.87,71,37,19.66,scattered clouds,LY
930,Saint-Georges,12.0564,-61.7485,80.28,74,20,13.8,few clouds,GD
931,Maceio,-9.6658,-35.7353,81.84,83,20,4.61,few clouds,BR
932,Sobolevo,54.4299,31.8996,29.7,97,99,5.1,overcast clouds,RU
933,Shestakovo,56.4915,103.96,-2.06,100,100,2.35,overcast clouds,RU
934,Flinders,-34.5833,150.8552,82.06,73,18,7.0,few clouds,AU
935,Kamariotissa,40.4833,25.4667,42.82,57,99,6.71,overcast clouds,GR
936,Deputatskiy,69.3,139.9,-25.17,100,67,2.01,broken clouds,RU
937,Gamba,-2.65,10.0,77.54,84,100,3.44,overcast clouds,GA
938,Rondonopolis,-16.4708,-54.6356,71.64,98,100,3.67,heavy intensity rain,BR
939,Piney Green,34.716,-77.3202,44.89,45,0,12.66,clear sky,US
940,Sioux Lookout,50.1001,-91.917,10.78,85,100,5.75,overcast clouds,CA
941,Margate,51.3813,1.3862,44.96,79,95,7.0,overcast clouds,GB
942,Longyearbyen,78.2186,15.6401,8.44,61,0,20.71,clear sky,SJ
943,Vostok,46.4856,135.8833,-19.3,99,60,3.13,broken clouds,RU
944,Sao Joao Da Barra,-21.6403,-41.0511,76.55,90,21,7.16,few clouds,BR
945,Broken Hill,-31.95,141.4333,78.51,69,75,5.75,light rain,AU
946,Rawson,-43.3002,-65.1023,59.4,40,66,8.25,broken clouds,AR
947,Oriximina,-1.7656,-55.8661,75.13,92,98,2.91,overcast clouds,BR
948,Padang,-0.9492,100.3543,73.45,88,100,3.71,moderate rain,ID
949,Egvekinot,66.3167,-179.1667,0.45,66,70,7.83,broken clouds,RU
950,Naze,28.3667,129.4833,50.92,68,94,19.55,overcast clouds,JP
951,Kahului,20.8947,-156.47,82.42,56,20,18.41,few clouds,US
952,Turukhansk,65.8167,87.9833,-0.47,94,99,10.13,overcast clouds,RU
953,Bluff,-46.6,168.3333,71.8,84,91,4.54,overcast clouds,NZ
954,Lebu,-37.6167,-73.65,59.13,68,0,20.71,clear sky,CL
955,Tual,-5.6667,132.75,84.07,77,100,20.0,moderate rain,ID
956,Adrar,20.5022,-10.0711,74.39,13,100,10.63,overcast clouds,MR
957,Parbatipur,25.6649,88.9247,56.86,53,0,2.73,clear sky,BD
958,Hobyo,5.3505,48.5268,76.57,79,96,16.17,light rain,SO
959,Zhanakorgan,43.9098,67.2495,24.28,76,67,8.7,broken clouds,KZ
960,Saveh,35.0213,50.3566,38.39,45,0,7.63,clear sky,IR
961,Jennings,38.7192,-90.2604,39.15,56,79,1.99,broken clouds,US
962,Talnakh,69.4865,88.3972,-15.34,95,86,8.84,overcast clouds,RU
963,Geraldton,-28.7667,114.6,70.21,88,100,6.91,overcast clouds,AU
964,Bintulu,3.1667,113.0333,73.81,100,20,1.99,few clouds,MY
965,Presidencia Roque Saenz Pena,-26.7852,-60.4388,86.63,15,0,5.12,clear sky,AR
966,San Pedro,14.35,121.0167,78.1,83,40,1.14,scattered clouds,PH
967,Bandarbeyla,9.4942,50.8122,75.2,77,97,15.3,overcast clouds,SO
968,Airai,-8.9266,125.4092,63.84,84,85,4.61,overcast clouds,TL
969,Acarau,-2.8856,-40.12,77.2,82,100,10.45,overcast clouds,BR
970,Port-Cartier,50.0334,-66.8654,9.75,81,77,9.93,broken clouds,CA
971,Matay,28.419,30.7792,50.5,50,15,7.67,few clouds,EG
972,Quatis,-22.4072,-44.2581,71.19,97,97,1.3,overcast clouds,BR
973,Poum,-20.2333,164.0167,80.44,74,98,9.04,overcast clouds,NC
974,San Jose,37.3394,-121.895,67.59,54,20,1.99,haze,US
975,Karratha,-20.7377,116.8463,83.79,60,69,17.11,broken clouds,AU
976,Minot,48.2325,-101.2963,32.99,69,0,10.36,clear sky,US
977,Brewster,41.3973,-73.6171,23.59,56,19,2.57,few clouds,US
978,Chapais,49.7834,-74.8492,-0.62,92,100,8.03,overcast clouds,CA
979,Moose Factory,51.2585,-80.6094,-5.8,65,40,5.75,scattered clouds,CA
980,Graaff-Reinet,-32.2522,24.5308,74.91,63,100,2.1,overcast clouds,ZA
981,Kropotkin,45.4375,40.5756,30.45,87,100,7.54,light snow,RU
982,Levelland,33.5873,-102.378,61.2,22,100,10.87,overcast clouds,US
983,Tukrah,32.5341,20.5791,55.27,61,100,17.47,overcast clouds,LY
984,Santiago De Cao,-7.9589,-79.2392,68.13,83,75,13.8,fog,PE
985,Suez,29.9737,32.5263,53.89,45,17,5.08,few clouds,EG
986,Florida,28.7505,-82.5001,56.03,47,0,8.05,clear sky,US
987,Thompson,55.7435,-97.8558,6.96,72,20,4.61,few clouds,CA
988,Itoman,26.1247,127.6694,59.02,58,75,24.16,broken clouds,JP
989,Praia,14.9215,-23.5087,70.34,68,75,20.71,broken clouds,CV
990,Road Town,18.4167,-64.6167,78.89,73,20,4.61,few clouds,VG
991,Elizabeth City,36.2946,-76.2511,36.01,51,0,5.75,clear sky,US
992,Brunsbuttel,53.9,9.15,39.45,87,100,5.99,overcast clouds,DE
993,Teguajinal,15.3667,-86.6,66.85,99,100,2.33,overcast clouds,HN
994,Osoyoos,49.0331,-119.4524,33.33,78,100,11.5,overcast clouds,CA
995,Jiayuguan,39.8167,98.3,15.44,45,100,5.46,overcast clouds,CN
996,Dolores,-36.3132,-57.6792,73.96,62,32,7.67,scattered clouds,AR
997,Wilmington,34.2257,-77.9447,46.85,47,0,10.36,clear sky,US
998,Henties Bay,-22.116,14.2845,65.86,79,100,7.74,overcast clouds,NA
999,Fort-Shevchenko,44.5086,50.263,37.6,82,92,6.85,overcast clouds,KZ
1000,Riyadh,24.6877,46.7219,55.54,44,0,9.89,clear sky,SA
1001,La Palma,33.8464,-118.0467,78.91,47,0,8.01,clear sky,US
1002,Bartica,6.4,-58.6167,77.32,90,83,3.6,broken clouds,GY
1003,Beringovskiy,63.05,179.3167,-7.87,99,100,11.27,overcast clouds,RU
1004,Sao Filipe,14.8961,-24.4956,71.51,71,99,13.85,overcast clouds,CV
1005,Samarai,-10.6167,150.6667,82.78,72,100,10.27,overcast clouds,PG
1006,Saint-Pierre,-21.3393,55.4781,78.48,69,9,12.66,clear sky,RE
1007,Buin,-33.7333,-70.75,82.74,46,0,8.9,clear sky,CL
1008,Tuatapere,-46.1333,167.6833,71.82,66,28,4.23,scattered clouds,NZ
1009,Coquimbo,-29.9533,-71.3436,67.73,72,0,13.8,clear sky,CL
1010,Alibunar,45.0808,20.9658,40.05,68,63,13.98,broken clouds,RS
1011,Victoria,22.2855,114.1577,59.25,77,88,1.99,overcast clouds,HK
1012,Shingu,33.7333,135.9833,37.71,71,35,6.42,scattered clouds,JP
1013,Kursavka,44.4564,42.5093,31.01,91,34,3.83,scattered clouds,RU
1014,Pisco,-13.7,-76.2167,73.45,68,75,4.61,broken clouds,PE
1015,Agadez,19.75,10.25,54.73,18,1,12.84,clear sky,NE
1016,Mapiri,-15.25,-68.1667,71.58,89,65,1.1,broken clouds,BO
1017,Aktau,43.65,51.2,36.18,79,100,7.27,overcast clouds,KZ
1018,Moranbah,-22.0016,148.0466,83.34,59,19,13.18,few clouds,AU
1019,Szczecinek,53.7079,16.6994,33.6,66,17,14.45,few clouds,PL
1020,Yaan,7.3833,8.5667,81.41,12,100,12.28,overcast clouds,NG
1021,Atbasar,51.8,68.3333,13.03,94,99,13.49,overcast clouds,KZ
1022,Mineros,-17.1167,-63.2333,92.79,52,26,4.38,scattered clouds,BO
1023,Vila Velha,-20.3297,-40.2925,78.94,84,0,1.01,clear sky,BR
1024,Miraflores,19.2167,-98.8083,72.25,32,2,2.13,clear sky,MX
1025,Mount Isa,-20.7333,139.5,76.77,94,100,10.36,overcast clouds,AU
1026,Puksoozero,62.5903,40.6066,10.56,96,100,5.17,overcast clouds,RU
1027,Yumen,40.2833,97.2,13.86,44,100,6.62,overcast clouds,CN
1028,Sanger,36.708,-119.556,70.09,47,0,1.01,clear sky,US
1029,Villazon,-22.0866,-65.5942,52.23,79,81,10.27,broken clouds,BO
1030,Kendari,-3.945,122.4989,77.88,86,100,1.77,light rain,ID
1031,Las Palmas,28.4204,-14.0131,61.59,68,0,12.66,haze,ES
1032,Sukumo,32.9333,132.7333,39.42,63,5,8.7,clear sky,JP
1033,Husavik,66.0449,-17.3389,24.71,68,44,31.23,scattered clouds,IS
1034,Abu Zabad,12.35,29.25,60.04,16,4,10.96,clear sky,SD
1035,Burnie,-41.0667,145.9167,74.95,67,10,6.8,clear sky,AU
1036,Piquete,-22.6136,-45.1761,71.08,98,99,1.1,overcast clouds,BR
1037,Kavieng,-2.5744,150.7967,82.11,74,91,2.3,light rain,PG
1038,Bunia,1.5667,30.25,71.19,43,100,3.49,overcast clouds,CD
1039,Varadero,23.1536,-81.2514,61.56,55,0,12.93,clear sky,CU
1040,Kuytun,54.3419,101.5036,-6.92,99,100,2.33,overcast clouds,RU
1041,East Moline,41.5009,-90.4443,27.23,70,0,6.91,clear sky,US
1042,Nador,35.174,-2.9287,53.85,76,0,4.61,clear sky,MA
1043,Alta Floresta,-9.8756,-56.0861,70.65,97,98,3.04,overcast clouds,BR
1044,Guerrero Negro,27.9769,-114.0611,64.17,54,92,14.05,overcast clouds,MX
1045,Ostrovnoy,68.0531,39.5131,8.6,97,95,8.48,overcast clouds,RU
1046,Sinnamary,5.3833,-52.95,76.51,87,46,12.37,scattered clouds,GF
1047,Nelson Bay,-32.7167,152.15,81.28,80,71,1.01,broken clouds,AU
1048,Sur,22.5667,59.5289,70.83,67,0,4.72,clear sky,OM
1049,Meulaboh,4.1363,96.1285,76.21,87,80,3.04,broken clouds,ID
1050,Ballina,-28.8667,153.5667,78.98,90,100,9.22,overcast clouds,AU
1051,Talcahuano,-36.7167,-73.1167,67.68,52,0,21.85,clear sky,CL
1052,Iwanai,42.9744,140.5089,19.35,66,100,9.93,light snow,JP
1053,Hasaki,35.7333,140.8333,32.4,47,100,16.75,overcast clouds,JP
1054,Nadym,65.5333,72.5167,-4.61,99,100,8.41,overcast clouds,RU
1055,Ust-Ishim,57.6935,71.1665,7.48,96,99,5.39,overcast clouds,RU
1056,Gardner,42.5751,-71.9981,16.43,51,0,8.05,clear sky,US
1057,High Level,58.5169,-117.136,-0.29,85,75,14.97,light snow,CA
1058,Karaton,-6.3424,106.1045,75.36,93,99,2.08,overcast clouds,ID
1059,Horodnytsya,50.807,27.3168,30.67,95,100,19.57,snow,UA
1060,Saquena,-4.6667,-73.5167,79.97,69,99,2.01,overcast clouds,PE
1061,Katherine,-14.4667,132.2667,79.12,83,20,13.8,few clouds,AU
1062,Stryn,61.9045,6.7226,34.3,88,100,5.37,overcast clouds,NO
1063,Richards Bay,-28.783,32.0377,71.17,87,98,5.68,overcast clouds,ZA
1064,Broome,42.2506,-75.833,19.98,62,75,6.91,broken clouds,US
1065,Beidao,34.5686,105.8933,9.5,94,83,0.69,broken clouds,CN
1066,Kudahuvadhoo,2.6708,72.8944,81.52,77,56,12.24,broken clouds,MV
1067,Zapolyarnyy,69.4154,30.8136,13.28,98,65,5.3,broken clouds,RU
1068,Siofok,46.9041,18.058,40.93,50,2,22.66,clear sky,HU
1069,Faya,18.3851,42.4509,55.51,81,12,4.38,few clouds,SA
1070,Atar,20.5169,-13.0499,79.61,11,100,8.9,overcast clouds,MR
1071,Harper,4.375,-7.7169,79.52,86,61,7.16,broken clouds,LR
1072,Lata,40.1629,-8.3327,46.81,57,96,2.89,overcast clouds,PT
